"","well","time","value","microbe","treatment"
"25420","H12","69:13:38",0.147,"62-268","treatment"
"25421","H12","69:28:38",0.148,"62-268","treatment"
"25422","H12","69:43:38",0.148,"62-268","treatment"
"25423","H12","69:58:38",0.149,"62-268","treatment"
"25424","H12","70:13:38",0.147,"62-268","treatment"
"25425","H12","70:28:38",0.147,"62-268","treatment"
"25426","H12","70:43:38",0.146,"62-268","treatment"
"25427","H12","70:58:38",0.147,"62-268","treatment"
"25428","H12","71:13:38",0.147,"62-268","treatment"
"25429","H12","71:28:38",0.147,"62-268","treatment"
"25430","H12","71:43:38",0.148,"62-268","treatment"
"25431","H12","71:58:38",0.15,"62-268","treatment"
"25432","H12","72:13:38",0.148,"62-268","treatment"
"25433","H2","0:13:38",0.087,"q1f2","treatment"
"25434","H2","0:28:38",0.087,"q1f2","treatment"
"25435","H2","0:43:38",0.087,"q1f2","treatment"
"25436","H2","0:58:38",0.087,"q1f2","treatment"
"25437","H2","1:13:38",0.087,"q1f2","treatment"
"25438","H2","1:28:38",0.087,"q1f2","treatment"
"25439","H2","1:43:38",0.087,"q1f2","treatment"
"25440","H2","1:58:38",0.087,"q1f2","treatment"
"25441","H2","2:13:38",0.087,"q1f2","treatment"
"25442","H2","2:28:38",0.087,"q1f2","treatment"
"25443","H2","2:43:38",0.087,"q1f2","treatment"
"25444","H2","2:58:38",0.087,"q1f2","treatment"
"25445","H2","3:13:38",0.087,"q1f2","treatment"
"25446","H2","3:28:38",0.088,"q1f2","treatment"
"25447","H2","3:43:38",0.087,"q1f2","treatment"
"25448","H2","3:58:38",0.087,"q1f2","treatment"
"25449","H2","4:13:38",0.087,"q1f2","treatment"
"25450","H2","4:28:38",0.088,"q1f2","treatment"
"25451","H2","4:43:38",0.087,"q1f2","treatment"
"25452","H2","4:58:38",0.088,"q1f2","treatment"
"25453","H2","5:13:38",0.088,"q1f2","treatment"
"25454","H2","5:28:38",0.088,"q1f2","treatment"
"25455","H2","5:43:38",0.088,"q1f2","treatment"
"25456","H2","5:58:38",0.088,"q1f2","treatment"
"25457","H2","6:13:38",0.088,"q1f2","treatment"
"25458","H2","6:28:38",0.088,"q1f2","treatment"
"25459","H2","6:43:38",0.088,"q1f2","treatment"
"25460","H2","6:58:38",0.088,"q1f2","treatment"
"25461","H2","7:13:38",0.088,"q1f2","treatment"
"25462","H2","7:28:38",0.088,"q1f2","treatment"
"25463","H2","7:43:38",0.088,"q1f2","treatment"
"25464","H2","7:58:38",0.088,"q1f2","treatment"
"25465","H2","8:13:38",0.088,"q1f2","treatment"
"25466","H2","8:28:38",0.088,"q1f2","treatment"
"25467","H2","8:43:38",0.088,"q1f2","treatment"
"25468","H2","8:58:38",0.089,"q1f2","treatment"
"25469","H2","9:13:38",0.089,"q1f2","treatment"
"25470","H2","9:28:38",0.088,"q1f2","treatment"
"25471","H2","9:43:38",0.088,"q1f2","treatment"
"25472","H2","9:58:38",0.088,"q1f2","treatment"
"25473","H2","10:13:38",0.089,"q1f2","treatment"
"25474","H2","10:28:38",0.088,"q1f2","treatment"
"25475","H2","10:43:38",0.088,"q1f2","treatment"
"25476","H2","10:58:38",0.088,"q1f2","treatment"
"25477","H2","11:13:38",0.088,"q1f2","treatment"
"25478","H2","11:28:38",0.089,"q1f2","treatment"
"25479","H2","11:43:38",0.088,"q1f2","treatment"
"25480","H2","11:58:38",0.089,"q1f2","treatment"
"25481","H2","12:13:38",0.088,"q1f2","treatment"
"25482","H2","12:28:38",0.09,"q1f2","treatment"
"25483","H2","12:43:38",0.088,"q1f2","treatment"
"25484","H2","12:58:38",0.089,"q1f2","treatment"
"25485","H2","13:13:38",0.089,"q1f2","treatment"
"25486","H2","13:28:38",0.089,"q1f2","treatment"
"25487","H2","13:43:38",0.089,"q1f2","treatment"
"25488","H2","13:58:38",0.09,"q1f2","treatment"
"25489","H2","14:13:38",0.089,"q1f2","treatment"
"25490","H2","14:28:38",0.092,"q1f2","treatment"
"25491","H2","14:43:38",0.092,"q1f2","treatment"
"25492","H2","14:58:38",0.09,"q1f2","treatment"
"25493","H2","15:13:38",0.09,"q1f2","treatment"
"25494","H2","15:28:38",0.092,"q1f2","treatment"
"25495","H2","15:43:38",0.093,"q1f2","treatment"
"25496","H2","15:58:38",0.093,"q1f2","treatment"
"25497","H2","16:13:38",0.09,"q1f2","treatment"
"25498","H2","16:28:38",0.09,"q1f2","treatment"
"25499","H2","16:43:38",0.091,"q1f2","treatment"
"25500","H2","16:58:38",0.09,"q1f2","treatment"
"25501","H2","17:13:38",0.089,"q1f2","treatment"
"25502","H2","17:28:38",0.089,"q1f2","treatment"
"25503","H2","17:43:38",0.09,"q1f2","treatment"
"25504","H2","17:58:38",0.09,"q1f2","treatment"
"25505","H2","18:13:38",0.09,"q1f2","treatment"
"25506","H2","18:28:38",0.09,"q1f2","treatment"
"25507","H2","18:43:38",0.091,"q1f2","treatment"
"25508","H2","18:58:38",0.09,"q1f2","treatment"
"25509","H2","19:13:38",0.09,"q1f2","treatment"
"25510","H2","19:28:38",0.09,"q1f2","treatment"
"25511","H2","19:43:38",0.09,"q1f2","treatment"
"25512","H2","19:58:38",0.09,"q1f2","treatment"
"25513","H2","20:13:38",0.09,"q1f2","treatment"
"25514","H2","20:28:38",0.091,"q1f2","treatment"
"25515","H2","20:43:38",0.091,"q1f2","treatment"
"25516","H2","20:58:38",0.091,"q1f2","treatment"
"25517","H2","21:13:38",0.091,"q1f2","treatment"
"25518","H2","21:28:38",0.092,"q1f2","treatment"
"25519","H2","21:43:38",0.091,"q1f2","treatment"
"25520","H2","21:58:38",0.091,"q1f2","treatment"
"25521","H2","22:13:38",0.092,"q1f2","treatment"
"25522","H2","22:28:38",0.092,"q1f2","treatment"
"25523","H2","22:43:38",0.092,"q1f2","treatment"
"25524","H2","22:58:38",0.092,"q1f2","treatment"
"25525","H2","23:13:38",0.093,"q1f2","treatment"
"25526","H2","23:28:38",0.093,"q1f2","treatment"
"25527","H2","23:43:38",0.093,"q1f2","treatment"
"25528","H2","23:58:38",0.096,"q1f2","treatment"
"25529","H2","24:13:38",0.094,"q1f2","treatment"
"25530","H2","24:28:38",0.094,"q1f2","treatment"
"25531","H2","24:43:38",0.096,"q1f2","treatment"
"25532","H2","24:58:38",0.095,"q1f2","treatment"
"25533","H2","25:13:38",0.095,"q1f2","treatment"
"25534","H2","25:28:38",0.095,"q1f2","treatment"
"25535","H2","25:43:38",0.103,"q1f2","treatment"
"25536","H2","25:58:38",0.099,"q1f2","treatment"
"25537","H2","26:13:38",0.096,"q1f2","treatment"
"25538","H2","26:28:38",0.107,"q1f2","treatment"
"25539","H2","26:43:38",0.107,"q1f2","treatment"
"25540","H2","26:58:38",0.096,"q1f2","treatment"
"25541","H2","27:13:38",0.102,"q1f2","treatment"
"25542","H2","27:28:38",0.097,"q1f2","treatment"
"25543","H2","27:43:38",0.105,"q1f2","treatment"
"25544","H2","27:58:38",0.099,"q1f2","treatment"
"25545","H2","28:13:38",0.098,"q1f2","treatment"
"25546","H2","28:28:38",0.115,"q1f2","treatment"
"25547","H2","28:43:38",0.111,"q1f2","treatment"
"25548","H2","28:58:38",0.104,"q1f2","treatment"
"25549","H2","29:13:38",0.113,"q1f2","treatment"
"25550","H2","29:28:38",0.105,"q1f2","treatment"
"25551","H2","29:43:38",0.137,"q1f2","treatment"
"25552","H2","29:58:38",0.137,"q1f2","treatment"
"25553","H2","30:13:38",0.139,"q1f2","treatment"
"25554","H2","30:28:38",0.113,"q1f2","treatment"
"25555","H2","30:43:38",0.113,"q1f2","treatment"
"25556","H2","30:58:38",0.125,"q1f2","treatment"
"25557","H2","31:13:38",0.129,"q1f2","treatment"
"25558","H2","31:28:38",0.128,"q1f2","treatment"
"25559","H2","31:43:38",0.138,"q1f2","treatment"
"25560","H2","31:58:38",0.125,"q1f2","treatment"
"25561","H2","32:13:38",0.142,"q1f2","treatment"
"25562","H2","32:28:38",0.131,"q1f2","treatment"
"25563","H2","32:43:38",0.128,"q1f2","treatment"
"25564","H2","32:58:38",0.132,"q1f2","treatment"
"25565","H2","33:13:38",0.143,"q1f2","treatment"
"25566","H2","33:28:38",0.134,"q1f2","treatment"
"25567","H2","33:43:38",0.147,"q1f2","treatment"
"25568","H2","33:58:38",0.134,"q1f2","treatment"
"25569","H2","34:13:38",0.169,"q1f2","treatment"
"25570","H2","34:28:38",0.146,"q1f2","treatment"
"25571","H2","34:43:38",0.141,"q1f2","treatment"
"25572","H2","34:58:38",0.135,"q1f2","treatment"
"25573","H2","35:13:38",0.136,"q1f2","treatment"
"25574","H2","35:28:38",0.146,"q1f2","treatment"
"25575","H2","35:43:38",0.154,"q1f2","treatment"
"25576","H2","35:58:38",0.138,"q1f2","treatment"
"25577","H2","36:13:38",0.146,"q1f2","treatment"
"25578","H2","36:28:38",0.153,"q1f2","treatment"
"25579","H2","36:43:38",0.144,"q1f2","treatment"
"25580","H2","36:58:38",0.155,"q1f2","treatment"
"25581","H2","37:13:38",0.161,"q1f2","treatment"
"25582","H2","37:28:38",0.158,"q1f2","treatment"
"25583","H2","37:43:38",0.162,"q1f2","treatment"
"25584","H2","37:58:38",0.16,"q1f2","treatment"
"25585","H2","38:13:38",0.152,"q1f2","treatment"
"25586","H2","38:28:38",0.147,"q1f2","treatment"
"25587","H2","38:43:38",0.158,"q1f2","treatment"
"25588","H2","38:58:38",0.159,"q1f2","treatment"
"25589","H2","39:13:38",0.151,"q1f2","treatment"
"25590","H2","39:28:38",0.162,"q1f2","treatment"
"25591","H2","39:43:38",0.161,"q1f2","treatment"
"25592","H2","39:58:38",0.166,"q1f2","treatment"
"25593","H2","40:13:38",0.172,"q1f2","treatment"
"25594","H2","40:28:38",0.162,"q1f2","treatment"
"25595","H2","40:43:38",0.168,"q1f2","treatment"
"25596","H2","40:58:38",0.161,"q1f2","treatment"
"25597","H2","41:13:38",0.168,"q1f2","treatment"
"25598","H2","41:28:38",0.153,"q1f2","treatment"
"25599","H2","41:43:38",0.16,"q1f2","treatment"
"25600","H2","41:58:38",0.156,"q1f2","treatment"
"25601","H2","42:13:38",0.171,"q1f2","treatment"
"25602","H2","42:28:38",0.162,"q1f2","treatment"
"25603","H2","42:43:38",0.162,"q1f2","treatment"
"25604","H2","42:58:38",0.163,"q1f2","treatment"
"25605","H2","43:13:38",0.164,"q1f2","treatment"
"25606","H2","43:28:38",0.17,"q1f2","treatment"
"25607","H2","43:43:38",0.165,"q1f2","treatment"
"25608","H2","43:58:38",0.162,"q1f2","treatment"
"25609","H2","44:13:38",0.163,"q1f2","treatment"
"25610","H2","44:28:38",0.164,"q1f2","treatment"
"25611","H2","44:43:38",0.162,"q1f2","treatment"
"25612","H2","44:58:38",0.163,"q1f2","treatment"
"25613","H2","45:13:38",0.169,"q1f2","treatment"
"25614","H2","45:28:38",0.16,"q1f2","treatment"
"25615","H2","45:43:38",0.168,"q1f2","treatment"
"25616","H2","45:58:38",0.174,"q1f2","treatment"
"25617","H2","46:13:38",0.168,"q1f2","treatment"
"25618","H2","46:28:38",0.171,"q1f2","treatment"
"25619","H2","46:43:38",0.174,"q1f2","treatment"
"25620","H2","46:58:38",0.169,"q1f2","treatment"
"25621","H2","47:13:38",0.177,"q1f2","treatment"
"25622","H2","47:28:38",0.178,"q1f2","treatment"
"25623","H2","47:43:38",0.18,"q1f2","treatment"
"25624","H2","47:58:38",0.175,"q1f2","treatment"
"25625","H2","48:13:38",0.178,"q1f2","treatment"
"25626","H2","48:28:38",0.18,"q1f2","treatment"
"25627","H2","48:43:38",0.178,"q1f2","treatment"
"25628","H2","48:58:38",0.184,"q1f2","treatment"
"25629","H2","49:13:38",0.185,"q1f2","treatment"
"25630","H2","49:28:38",0.188,"q1f2","treatment"
"25631","H2","49:43:38",0.19,"q1f2","treatment"
"25632","H2","49:58:38",0.191,"q1f2","treatment"
"25633","H2","50:13:38",0.195,"q1f2","treatment"
"25634","H2","50:28:38",0.197,"q1f2","treatment"
"25635","H2","50:43:38",0.197,"q1f2","treatment"
"25636","H2","50:58:38",0.201,"q1f2","treatment"
"25637","H2","51:13:38",0.201,"q1f2","treatment"
"25638","H2","51:28:38",0.205,"q1f2","treatment"
"25639","H2","51:43:38",0.21,"q1f2","treatment"
"25640","H2","51:58:38",0.211,"q1f2","treatment"
"25641","H2","52:13:38",0.212,"q1f2","treatment"
"25642","H2","52:28:38",0.218,"q1f2","treatment"
"25643","H2","52:43:38",0.218,"q1f2","treatment"
"25644","H2","52:58:38",0.221,"q1f2","treatment"
"25645","H2","53:13:38",0.225,"q1f2","treatment"
"25646","H2","53:28:38",0.231,"q1f2","treatment"
"25647","H2","53:43:38",0.233,"q1f2","treatment"
"25648","H2","53:58:38",0.234,"q1f2","treatment"
"25649","H2","54:13:38",0.238,"q1f2","treatment"
"25650","H2","54:28:38",0.24,"q1f2","treatment"
"25651","H2","54:43:38",0.244,"q1f2","treatment"
"25652","H2","54:58:38",0.245,"q1f2","treatment"
"25653","H2","55:13:38",0.249,"q1f2","treatment"
"25654","H2","55:28:38",0.25,"q1f2","treatment"
"25655","H2","55:43:38",0.252,"q1f2","treatment"
"25656","H2","55:58:38",0.254,"q1f2","treatment"
"25657","H2","56:13:38",0.257,"q1f2","treatment"
"25658","H2","56:28:38",0.259,"q1f2","treatment"
"25659","H2","56:43:38",0.261,"q1f2","treatment"
"25660","H2","56:58:38",0.264,"q1f2","treatment"
"25661","H2","57:13:38",0.265,"q1f2","treatment"
"25662","H2","57:28:38",0.268,"q1f2","treatment"
"25663","H2","57:43:38",0.271,"q1f2","treatment"
"25664","H2","57:58:38",0.272,"q1f2","treatment"
"25665","H2","58:13:38",0.275,"q1f2","treatment"
"25666","H2","58:28:38",0.274,"q1f2","treatment"
"25667","H2","58:43:38",0.278,"q1f2","treatment"
"25668","H2","58:58:38",0.281,"q1f2","treatment"
"25669","H2","59:13:38",0.279,"q1f2","treatment"
"25670","H2","59:28:38",0.282,"q1f2","treatment"
"25671","H2","59:43:38",0.284,"q1f2","treatment"
"25672","H2","59:58:38",0.288,"q1f2","treatment"
"25673","H2","60:13:38",0.289,"q1f2","treatment"
"25674","H2","60:28:38",0.288,"q1f2","treatment"
"25675","H2","60:43:38",0.291,"q1f2","treatment"
"25676","H2","60:58:38",0.294,"q1f2","treatment"
"25677","H2","61:13:38",0.296,"q1f2","treatment"
"25678","H2","61:28:38",0.295,"q1f2","treatment"
"25679","H2","61:43:38",0.299,"q1f2","treatment"
"25680","H2","61:58:38",0.301,"q1f2","treatment"
"25681","H2","62:13:38",0.303,"q1f2","treatment"
"25682","H2","62:28:38",0.305,"q1f2","treatment"
"25683","H2","62:43:38",0.305,"q1f2","treatment"
"25684","H2","62:58:38",0.306,"q1f2","treatment"
"25685","H2","63:13:38",0.309,"q1f2","treatment"
"25686","H2","63:28:38",0.31,"q1f2","treatment"
"25687","H2","63:43:38",0.314,"q1f2","treatment"
"25688","H2","63:58:38",0.314,"q1f2","treatment"
"25689","H2","64:13:38",0.314,"q1f2","treatment"
"25690","H2","64:28:38",0.319,"q1f2","treatment"
"25691","H2","64:43:38",0.32,"q1f2","treatment"
"25692","H2","64:58:38",0.32,"q1f2","treatment"
"25693","H2","65:13:38",0.323,"q1f2","treatment"
"25694","H2","65:28:38",0.323,"q1f2","treatment"
"25695","H2","65:43:38",0.326,"q1f2","treatment"
"25696","H2","65:58:38",0.327,"q1f2","treatment"
"25697","H2","66:13:38",0.327,"q1f2","treatment"
"25698","H2","66:28:38",0.327,"q1f2","treatment"
"25699","H2","66:43:38",0.33,"q1f2","treatment"
"25700","H2","66:58:38",0.333,"q1f2","treatment"
"25701","H2","67:13:38",0.333,"q1f2","treatment"
"25702","H2","67:28:38",0.335,"q1f2","treatment"
"25703","H2","67:43:38",0.336,"q1f2","treatment"
"25704","H2","67:58:38",0.337,"q1f2","treatment"
"25705","H2","68:13:38",0.34,"q1f2","treatment"
"25706","H2","68:28:38",0.337,"q1f2","treatment"
"25707","H2","68:43:38",0.341,"q1f2","treatment"
"25708","H2","68:58:38",0.34,"q1f2","treatment"
"25709","H2","69:13:38",0.341,"q1f2","treatment"
"25710","H2","69:28:38",0.342,"q1f2","treatment"
"25711","H2","69:43:38",0.343,"q1f2","treatment"
"25712","H2","69:58:38",0.344,"q1f2","treatment"
"25713","H2","70:13:38",0.343,"q1f2","treatment"
"25714","H2","70:28:38",0.343,"q1f2","treatment"
"25715","H2","70:43:38",0.346,"q1f2","treatment"
"25716","H2","70:58:38",0.347,"q1f2","treatment"
"25717","H2","71:13:38",0.347,"q1f2","treatment"
"25718","H2","71:28:38",0.348,"q1f2","treatment"
"25719","H2","71:43:38",0.348,"q1f2","treatment"
"25720","H2","71:58:38",0.349,"q1f2","treatment"
"25721","H2","72:13:38",0.349,"q1f2","treatment"
"25722","H3","0:13:38",0.088,"q1b4","treatment"
"25723","H3","0:28:38",0.088,"q1b4","treatment"
"25724","H3","0:43:38",0.088,"q1b4","treatment"
"25725","H3","0:58:38",0.088,"q1b4","treatment"
"25726","H3","1:13:38",0.088,"q1b4","treatment"
"25727","H3","1:28:38",0.088,"q1b4","treatment"
"25728","H3","1:43:38",0.088,"q1b4","treatment"
"25729","H3","1:58:38",0.088,"q1b4","treatment"
"25730","H3","2:13:38",0.088,"q1b4","treatment"
"25731","H3","2:28:38",0.088,"q1b4","treatment"
"25732","H3","2:43:38",0.088,"q1b4","treatment"
"25733","H3","2:58:38",0.088,"q1b4","treatment"
"25734","H3","3:13:38",0.088,"q1b4","treatment"
"25735","H3","3:28:38",0.088,"q1b4","treatment"
"25736","H3","3:43:38",0.088,"q1b4","treatment"
"25737","H3","3:58:38",0.088,"q1b4","treatment"
"25738","H3","4:13:38",0.088,"q1b4","treatment"
"25739","H3","4:28:38",0.088,"q1b4","treatment"
"25740","H3","4:43:38",0.088,"q1b4","treatment"
"25741","H3","4:58:38",0.088,"q1b4","treatment"
"25742","H3","5:13:38",0.088,"q1b4","treatment"
"25743","H3","5:28:38",0.088,"q1b4","treatment"
"25744","H3","5:43:38",0.088,"q1b4","treatment"
"25745","H3","5:58:38",0.088,"q1b4","treatment"
"25746","H3","6:13:38",0.088,"q1b4","treatment"
"25747","H3","6:28:38",0.088,"q1b4","treatment"
"25748","H3","6:43:38",0.088,"q1b4","treatment"
"25749","H3","6:58:38",0.088,"q1b4","treatment"
"25750","H3","7:13:38",0.088,"q1b4","treatment"
"25751","H3","7:28:38",0.088,"q1b4","treatment"
"25752","H3","7:43:38",0.088,"q1b4","treatment"
"25753","H3","7:58:38",0.088,"q1b4","treatment"
"25754","H3","8:13:38",0.088,"q1b4","treatment"
"25755","H3","8:28:38",0.088,"q1b4","treatment"
"25756","H3","8:43:38",0.088,"q1b4","treatment"
"25757","H3","8:58:38",0.088,"q1b4","treatment"
"25758","H3","9:13:38",0.088,"q1b4","treatment"
"25759","H3","9:28:38",0.088,"q1b4","treatment"
"25760","H3","9:43:38",0.088,"q1b4","treatment"
"25761","H3","9:58:38",0.088,"q1b4","treatment"
"25762","H3","10:13:38",0.088,"q1b4","treatment"
"25763","H3","10:28:38",0.088,"q1b4","treatment"
"25764","H3","10:43:38",0.088,"q1b4","treatment"
"25765","H3","10:58:38",0.088,"q1b4","treatment"
"25766","H3","11:13:38",0.088,"q1b4","treatment"
"25767","H3","11:28:38",0.088,"q1b4","treatment"
"25768","H3","11:43:38",0.088,"q1b4","treatment"
"25769","H3","11:58:38",0.088,"q1b4","treatment"
"25770","H3","12:13:38",0.088,"q1b4","treatment"
"25771","H3","12:28:38",0.088,"q1b4","treatment"
"25772","H3","12:43:38",0.088,"q1b4","treatment"
"25773","H3","12:58:38",0.088,"q1b4","treatment"
"25774","H3","13:13:38",0.088,"q1b4","treatment"
"25775","H3","13:28:38",0.088,"q1b4","treatment"
"25776","H3","13:43:38",0.088,"q1b4","treatment"
"25777","H3","13:58:38",0.088,"q1b4","treatment"
"25778","H3","14:13:38",0.088,"q1b4","treatment"
"25779","H3","14:28:38",0.088,"q1b4","treatment"
"25780","H3","14:43:38",0.088,"q1b4","treatment"
"25781","H3","14:58:38",0.088,"q1b4","treatment"
"25782","H3","15:13:38",0.088,"q1b4","treatment"
"25783","H3","15:28:38",0.088,"q1b4","treatment"
"25784","H3","15:43:38",0.088,"q1b4","treatment"
"25785","H3","15:58:38",0.088,"q1b4","treatment"
"25786","H3","16:13:38",0.088,"q1b4","treatment"
"25787","H3","16:28:38",0.088,"q1b4","treatment"
"25788","H3","16:43:38",0.088,"q1b4","treatment"
"25789","H3","16:58:38",0.088,"q1b4","treatment"
"25790","H3","17:13:38",0.088,"q1b4","treatment"
"25791","H3","17:28:38",0.088,"q1b4","treatment"
"25792","H3","17:43:38",0.088,"q1b4","treatment"
"25793","H3","17:58:38",0.088,"q1b4","treatment"
"25794","H3","18:13:38",0.088,"q1b4","treatment"
"25795","H3","18:28:38",0.088,"q1b4","treatment"
"25796","H3","18:43:38",0.088,"q1b4","treatment"
"25797","H3","18:58:38",0.088,"q1b4","treatment"
"25798","H3","19:13:38",0.088,"q1b4","treatment"
"25799","H3","19:28:38",0.088,"q1b4","treatment"
"25800","H3","19:43:38",0.088,"q1b4","treatment"
"25801","H3","19:58:38",0.088,"q1b4","treatment"
"25802","H3","20:13:38",0.088,"q1b4","treatment"
